activityID,startTime,sourceLocation,activeRegionNum,note,link,analysis_speed,analysis_type,analysis_latitude,analysis_longitude,analysis_halfAngle,analysis_isMostAccurate,analysis_note,kp_max_h72,label_storm,log_speed,is_fast_cme,abs_latitude,start_hour,start_dow,omni_w24_72_mean_Bmag,omni_w24_72_min_Bmag,omni_w24_72_max_Bmag,omni_w24_72_std_Bmag,omni_w24_72_mean_By_gsm,omni_w24_72_min_By_gsm,omni_w24_72_max_By_gsm,omni_w24_72_std_By_gsm,omni_w24_72_mean_Bz_gsm,omni_w24_72_min_Bz_gsm,omni_w24_72_max_Bz_gsm,omni_w24_72_std_Bz_gsm,omni_w24_72_mean_V,omni_w24_72_min_V,omni_w24_72_max_V,omni_w24_72_std_V,omni_w24_72_mean_Np,omni_w24_72_min_Np,omni_w24_72_max_Np,omni_w24_72_std_Np,omni_w24_72_mean_T,omni_w24_72_min_T,omni_w24_72_max_T,omni_w24_72_std_T,omni_w24_72_mean_Pdyn,omni_w24_72_min_Pdyn,omni_w24_72_max_Pdyn,omni_w24_72_std_Pdyn,omni_w24_72_mean_Efield,omni_w24_72_min_Efield,omni_w24_72_max_Efield,omni_w24_72_std_Efield,omni_w24_72_mean_beta,omni_w24_72_min_beta,omni_w24_72_max_beta,omni_w24_72_std_beta,omni_w24_72_mean_MachA,omni_w24_72_min_MachA,omni_w24_72_max_MachA,omni_w24_72_std_MachA,omni_w24_72_mean_AE,omni_w24_72_min_AE,omni_w24_72_max_AE,omni_w24_72_std_AE,omni_w24_72_mean_SYM_H,omni_w24_72_min_SYM_H,omni_w24_72_max_SYM_H,omni_w24_72_std_SYM_H
2021-04-17T16:36:00-CME-001,2021-04-17 16:36:00+00:00,,,"Source is a B9.7 flare that peaked at 17:17Z from the unlabeled AR at the SE limb of EUVIA, where the eruption can be seen at 16:25Z. Opening field lines can be seen from beyond the SE limb in SDO AIA 171/193 images around 15:48Z. At the time of the original entry, SOHO images had not downloaded yet.",https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CME/16740/-1,882.0,C,-8.0,-125.0,38.0,1.0,,3.667,0,6.78332520060396,0,8.0,16,5,4.495850694444445,2.17,7.07,0.9101159716621381,-1.2302083333333333,-5.99,5.3,2.2084980186234917,-0.7047395833333334,-5.24,5.73,2.2790797366639124,603.970796460177,526.3,670.6,31.187421112506833,3.639274336283186,2.28,8.68,1.3250422617924547,165085.54867256636,83722.0,279548.0,41081.08604655487,2.6109026548672563,1.6,5.54,0.7625265869683887,0.4121061946902655,-3.12,3.13,1.3792538662844998,2.2736991150442476,0.62,6.54,0.7364016421048992,31.743576388888894,7.8,999.9,135.10237126944187,381.46180555555554,44.0,1150.0,189.38370973609804,-18.92534722222222,-41.0,-4.0,6.463544930909134
2021-04-18T02:09:00-CME-001,2021-04-18 02:09:00+00:00,,,"This is a slow-moving streamer blowout CME with no clear source. Some rising material off the NW limb in AIA 171 beginning around 04-17T16:00Z may have pushed the streamer blowout, but preliminary measurements using C2 & STA frames suggest a source longitude well below 90. Original measurements were done without C3 images due to a data gap.",https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CME/16749/-1,161.0,S,10.0,23.0,21.0,1.0,,3.667,0,5.087596335232384,0,10.0,2,6,4.281614583333333,2.09,6.94,0.7840289447311338,-1.4084722222222223,-5.99,3.73,1.7486105871060904,-0.74421875,-5.24,4.3,2.1799793132768723,611.0210619469027,537.1,670.6,23.374229791402655,3.0716991150442476,1.93,5.93,0.6330247221465954,160635.60707964603,69038.0,261700.0,39508.637747770445,2.301628318584071,1.39,4.13,0.5136937242987288,0.4521808510638297,-2.74,3.13,1.3489215665948884,2.1525177304964545,0.62,8.22,0.7601605196556029,33.31579861111111,7.8,999.9,141.00473424770178,367.08159722222223,44.0,1150.0,192.63377010161014,-18.67534722222222,-41.0,-4.0,6.579678564969995
2021-04-19T08:48:00-CME-001,2021-04-19 08:48:00+00:00,S20E90,,"A faint CME was detected in east of SOHO LASCO C2 coronagraph starting around 2021-04-19T08:48Z. The CME source is an eruption from the unnumbered active region (S20E90) just beyond the limb in SDO imagery, but visible to the SW of STA EUVI 195 at 2021-04-19T07:55Z. Analysis of the CME indicates a lat/lon of  of the -2/-90 with speed around 299 km/s. The CME is associated with a B6.9 flare that started at 2021-04-19T07:44Z and peaked at 2021-04-19T07:51Z. The flare source is the unnumbered AR just beyond the limb in SDO imagery.",https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CME/16755/-1,299.0,S,-2.0,-90.0,26.0,1.0,,3.333,0,5.703782474656201,0,2.0,8,0,3.278853754940711,1.5,5.03,0.8737838925417125,-1.192391304347826,-4.21,2.59,1.3439255862093924,-0.8032806324110673,-3.9,3.14,1.4932812334567345,539.529258517034,435.2,623.2,57.68017467685763,2.581142284569138,1.63,4.39,0.44384647930334103,96416.4008016032,42136.0,193345.0,37760.04910585568,1.5242284569138278,0.77,2.29,0.40832660597384035,0.4386519114688129,-1.74,2.37,0.8538302820023151,2.7164788732394367,0.61,23.9,1.633242407182736,149.1428819444444,7.5,999.9,339.2009670688519,207.33506944444446,13.0,796.0,158.0114070007488,-14.331597222222221,-27.0,-4.0,4.43816797213458
2021-04-20T00:12:00-CME-001,2021-04-20 00:12:00+00:00,S24E23,12816.0,A CME was detected in the east of SOHO C2 coronagraph starting at 2021-04-20T00:12Z. The CME is also visible in SOHO C3 and STEREO A COR2A. The source of the CME was an eruption from AR2816 (S24E23) around 2021-04-19T23:20Z. The eruption was associated with an M1.1 flare starting at 2021-04-19T23:19Z and peaked at 2021-04-19T23:42Z.,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CME/16759/-1,583.0,C,-7.0,-37.0,28.0,1.0,,3.333,0,6.369900982828227,0,7.0,0,1,3.2201778656126483,1.5,5.03,0.8780101064452221,-0.5488142292490118,-4.21,3.02,1.376395654275972,-0.2935770750988142,-3.38,3.14,1.5818360182785889,473.2749494949495,397.4,580.2,56.69923750887976,3.4194949494949496,1.63,5.84,1.2878554515612015,68000.901010101,32564.0,150790.0,29013.590796545555,1.4557979797979796,0.77,2.22,0.3557528928961781,0.1452535496957404,-1.74,2.01,0.7414640597761515,3.10762677484787,0.61,23.9,1.8022122552110234,156.02916666666664,7.5,999.9,346.26565716204243,124.50520833333333,10.0,526.0,94.53737856052223,-10.569444444444445,-22.0,2.0,5.568890246740989
2021-04-21T16:12:00-CME-001,2021-04-21 16:12:00+00:00,N17W70,12817.0,"Around 2021-04-21T15:33Z, there were two eruptions from separate active regions 2817 and 2815 that were deflected towards the equator of the sun. These two eruptions appear to merge into one feature seen later in SOHO LASCO C2 imagery. The main source is believed to be AR2817 located at N17W70. The CME is somewhat faint and follows the streamer seen to the NW of SOHO LASCO C2 imagery.",https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CME/16778/-1,339.0,S,8.0,70.0,18.0,1.0,,4.333,0,5.8289456176102075,0,8.0,16,2,4.556805555555556,1.36,11.02,1.8885354601949047,-0.9367708333333334,-9.7,3.24,2.495659980676315,-1.2494618055555557,-9.89,6.62,2.1337292654885474,420.46291739894554,365.3,520.7,35.058600391859045,6.256502636203866,1.73,18.92,3.030164907681344,82558.0035149385,32564.0,269275.0,43036.96584776114,2.131757469244288,0.67,6.45,0.8938375653327186,0.5223280423280423,-2.99,4.21,0.9182948762188639,3.2622751322751324,0.56,41.95,2.849438685117789,27.670486111111114,4.8,999.9,122.54446173186524,222.67013888888889,10.0,1024.0,181.66771466817787,-9.831597222222221,-27.0,9.0,8.456451446084953
2021-04-22T05:23:00-CME-001,2021-04-22 05:23:00+00:00,S24W08,12816.0,"Associated with an eruption visible in STEREO A EUVI 195 and SDO AIA 171/193 beginning 2021-04-22T04:21Z, and associated with C3.8 flare beginning at 2021-04-22T04:10 and peaking at 2021-04-22T04:35Z.  There is some northeastern deflection apparent in the available EUV imagery",https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CME/16772/-1,803.0,C,-13.0,-8.0,30.0,1.0,,5.0,1,6.6895992691789665,0,13.0,5,3,5.321701388888888,1.36,11.02,2.201386373717017,-1.8694965277777778,-9.7,4.48,2.6286034638428886,-1.8748611111111113,-9.89,6.62,2.511889225405825,434.486925795053,365.3,520.7,37.3861296640342,5.891325088339222,1.41,18.92,3.333709853754105,89512.28975265018,21411.0,269275.0,46671.50576673542,2.1210070671378087,0.52,6.45,1.0176060783486434,0.8218794326241134,-2.99,4.63,1.1535856894528105,2.54186170212766,0.16,41.95,2.792236369903649,31.19965277777778,3.6,999.9,141.35141614820014,312.92881944444446,40.0,1274.0,242.91348654864225,-15.067708333333334,-47.0,9.0,10.842172625828455
2021-04-24T04:23:00-CME-001,2021-04-24 04:23:00+00:00,,,The source is not visible in STEREO-A EUV imagery nor SDO/AIA imagery. It is believed the CME is a back-sided event from SOHO/LASCO's point of view. The CME is very faint in STEREO-A COR2 imagery and is not visible from SOHO's point of view.,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CME/16796/-1,327.0,S,3.0,,25.0,1.0,,5.0,1,5.793013608384144,0,3.0,4,5,5.705902777777778,2.34,8.32,1.3228599925888922,-1.9183854166666667,-6.51,4.78,2.525561955631216,-0.9122222222222222,-7.21,4.76,3.229297135954502,473.8026833631485,411.7,521.2,15.177530585046679,3.1800357781753132,1.08,6.31,0.975337746449995,117395.4114490161,11614.0,260076.0,48824.916304102604,1.428443649373882,0.52,2.93,0.4448153844598409,0.4379785330948122,-2.27,3.48,1.5618939558798313,1.3152593917710198,0.15,10.66,1.104823978717993,37.03211805555556,3.6,999.9,167.9287871753396,306.1979166666667,22.0,1135.0,269.396874716042,-29.086805555555557,-58.0,-11.0,10.427299550057809
2021-04-25T02:54:00-CME-001,2021-04-25 02:54:00+00:00,S24W45,12816.0,"The source is an eruption from AR 2816 (S24W45) showing brightening and quick rising material visible in AIA 193/171/304 beginning at 01:24Z, also visible off the SW limb showing opening field lines and rising material in STA EUVI 195 beginning at 01:25Z. This eruption was also associated with a C2.6 flare peaking at 01:35Z. The CME is difficult to track in C2, but clearly visible in Cor2A.",https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CME/16786/-1,172.0,S,7.0,37.0,23.0,1.0,,4.333,0,5.153291594497779,0,7.0,2,6,4.211197916666666,1.57,7.52,1.07677798173073,-1.2328472222222222,-6.43,4.05,1.7924015598238443,-0.8524131944444444,-6.86,4.76,2.5858915242336993,455.7301615798923,397.9,503.3,21.42446014333843,2.5506463195691205,0.36,4.44,0.9754194120011743,109896.5906642729,10548.0,260076.0,56831.71081537386,1.0800897666068223,0.13,2.0,0.45226121587177104,0.3793895870736086,-2.27,3.29,1.2363909025954676,1.7204667863554757,0.16,10.68,1.5070291787107915,41.58229166666666,3.5,999.9,177.01789094380462,224.79340277777777,19.0,1135.0,219.05432963417238,-24.48263888888889,-58.0,-4.0,10.899304449399965
2021-04-25T13:25:00-CME-001,2021-04-25 13:25:00+00:00,,,"The source of this CME is a large filament eruption visible in the SE quadrant of SDO AIA 304 beginning at 10:30Z. This filament eruption is also visible with darkening in AIA 193 starting around 10:30Z, which was centered around latitude -45 and extending from longitudes around -80 to -30. The dimming and post-eruptive arcade can also be seen in STA EUVI 195, with the eruption straddling center disk in longitude.",https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CME/16791/-1,652.0,C,-15.0,-41.0,23.0,1.0,,4.333,0,6.481577129276431,0,15.0,13,6,3.624644714038128,1.57,5.37,0.8135038282789895,-1.346585788561525,-4.51,4.05,1.5089017055544314,-0.5576776429809358,-4.65,4.76,2.0300497676159477,437.0719141323792,364.5,503.3,37.50592771400959,2.3181574239713774,0.36,4.33,0.8660956353869346,92149.88193202147,10548.0,260076.0,55945.22188709947,0.9049910554561716,0.13,2.0,0.4087009284747165,0.23395348837209304,-2.27,2.21,0.9571412813903173,1.920232558139535,0.16,10.68,1.5190784736951815,40.3476603119584,3.5,999.9,172.2120151492637,146.95147313691507,15.0,586.0,127.24609163265018,-17.74523396880416,-32.0,-4.0,7.231448432764112
2021-04-26T07:09:00-CME-001,2021-04-26 07:09:00+00:00,,,"CME observed in E of STEREO A COR2 and in NW of SOHO LASCO/C2 beginning 2021-04-26T07:09Z.  No definitive source, and this appears to be a backsided event.",https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CME/16803/-1,488.0,S,21.0,155.0,27.0,1.0,,3.0,0,6.192362489474872,0,21.0,7,0,2.9258680555555556,0.89,4.11,0.6523695670669409,-1.4787673611111112,-3.83,1.42,0.9742720081574485,-0.6760243055555555,-3.04,2.64,1.1673555969313798,391.38627450980397,332.9,486.7,43.962915507881924,3.0603743315508023,0.36,6.12,1.5512040182457307,54226.222816399284,10548.0,250915.0,40500.25106814958,0.865632798573975,0.13,1.67,0.3206305072885469,0.27864285714285714,-0.96,1.44,0.47494918632611294,3.686035714285715,0.16,43.7,4.185715589803551,39.55381944444444,3.5,999.9,162.40958473741168,93.33159722222223,15.0,510.0,80.15979770609589,-10.880208333333334,-31.0,5.0,8.75641970600475
2021-04-26T19:39:00-CME-001,2021-04-26 19:39:00+00:00,S50W05,,"CME observed in W of STEREO A COR2 beginning 2021-04-26T19:39Z, faintly visible as a partial halo in the south of SOHO LASCO/C3 by 2021-04-2706:18Z. Associated with a large filament eruption from south Earth-facing disk in SDO AIA 304 between 2021-04-26T15:00-20:00Z (with biggest lift around 2021-04-26T18:00Z).",https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CME/16801/-1,232.0,S,-18.0,7.0,22.0,1.0,,3.0,0,5.4510384535657,0,18.0,19,0,3.0596229802513464,0.89,5.31,0.8796931291550936,-1.075996409335727,-3.83,5.17,1.8430204952110751,-0.7726032315978456,-4.37,2.87,1.534505180693969,362.32153284671534,328.8,472.1,31.49057575138998,4.248503649635037,0.36,9.63,1.9485982108205264,44711.038321167885,11223.0,250915.0,35829.81048708606,1.0461496350364963,0.13,2.11,0.37275697972073407,0.27180987202925044,-0.96,1.44,0.5406663709986672,4.043583180987203,0.16,43.7,4.055163178462544,62.36076388888888,3.5,999.9,215.92251710065614,90.18229166666667,15.0,369.0,69.6302718353115,-6.180555555555555,-16.0,5.0,4.863630299617563
2021-04-29T19:24:00-CME-001,2021-04-29 19:24:00+00:00,,,"May possibly be associated with a filament eruption near N50E70 beginning around 2021-04-29T16:30Z, visible in SDO AIA 171/193/304 as well as in STEREO A EUV 195.  There is a lot of southward deflection visible in SDO.",https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CME/16814/-1,330.0,S,-6.0,-47.0,32.0,1.0,,3.0,0,5.802118375377063,0,6.0,19,3,7.762343749999999,3.13,10.64,1.370465462251722,-0.8593923611111115,-8.03,7.78,5.447670929340913,1.7461111111111112,-7.16,7.95,3.4967790955692175,342.22359154929575,301.6,379.6,19.96100881759904,10.469102112676058,4.07,21.25,3.5426761990823876,21793.769366197183,5952.0,154290.0,16494.386378763804,2.433485915492958,0.93,4.99,0.7745474574783223,-0.5648767605633802,-2.81,2.64,1.1911816474435826,1.309348591549296,0.27,7.9,1.0293963250259297,21.110763888888886,3.9,999.9,116.18074036926174,102.44791666666667,15.0,559.0,117.76406820226879,1.5190972222222223,-23.0,19.0,8.370934951531403
2021-04-30T13:48:00-CME-001,2021-04-30 13:48:00+00:00,,,Source appears to be eruption from unnumbered active region around 2021-04-30T11:55Z observed by STEREO-A EUVIA 195 near S20E120 (HEEQ). Some rising field lines can be observed in SDO/AIA 171/193 off the Eastern limb after 2021-04-30T12:30Z.,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CME/16820/-1,384.0,S,-6.0,-121.0,26.0,1.0,,3.0,0,5.953243334287785,0,6.0,13,4,8.353524305555554,3.13,12.32,1.6323580983395756,-0.8598784722222221,-8.03,10.91,5.688213186587185,2.492048611111111,-7.16,11.4,3.9934935325926326,362.5183274021352,309.8,437.5,22.07007447286945,10.545569395017793,1.2,25.87,4.71745461627054,50878.00889679715,5952.0,231993.0,51367.532610762166,2.7112989323843415,0.4,7.03,1.1661819503166784,-0.8611921708185054,-4.1,2.64,1.4358922860091403,1.2290569395017794,0.27,7.9,0.9185541014699614,31.159027777777776,3.8,999.9,152.91059214237765,100.48784722222223,15.0,559.0,113.23672287674854,2.6944444444444446,-23.0,27.0,10.356008573782029
2021-05-02T05:12:00-CME-001,2021-05-02 05:12:00+00:00,,,"This slow-moving streamer blowout CME is likely caused by a filament eruption visible off the NE limb in AIA 171/304 beginning around 05-01T20:00Z, or possibly by an eruption from the AR behind the NE limb in STA EUVI 195 that was showing minor activity for much of the day on 2021-05-01.",https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CME/16826/-1,120.0,S,11.0,-109.0,25.0,1.0,,3.0,0,4.795790545596741,0,11.0,5,6,4.556180555555556,1.61,12.16,1.8304937276167148,2.3655729166666664,-6.38,9.24,2.195727942971139,1.5993923611111112,-4.06,9.85,2.0556475761092585,421.166129032258,360.8,498.3,22.655138981952735,4.143243727598567,0.93,20.52,2.4710142697366235,81347.39964157707,16522.0,231993.0,41891.71110067524,1.419641577060932,0.37,5.69,0.6872577165983924,-0.653010752688172,-3.68,1.71,0.8357922238579638,2.3669713261648746,0.21,12.53,1.92093446380442,41.199305555555554,3.8,999.9,172.2400390187613,46.83506944444444,9.0,211.0,36.14835681866635,0.7256944444444444,-11.0,25.0,5.96148805211624
2021-05-02T12:23:00-CME-001,2021-05-02 12:23:00+00:00,,,The source of this CME might be an eruption from the AR off the NE limb in STA EUVI 195 showing dimming and rising material beginning at 11:25Z. This CME and the earlier 05:12Z streamer blowout CME are difficult to distinguish between in later coronagraph imagery.   Another potential source is the later slow filament eruption with dimming and post eruptive loops in the NE in STA facing disk. A definite source location was not established.,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CME/16824/-1,512.0,C,-1.0,-114.0,26.0,1.0,,2.0,0,6.240275845170769,0,1.0,12,6,3.8993055555555554,1.61,6.63,1.0847904641359303,1.9295659722222223,-2.79,5.81,1.8062168833435932,1.4315972222222222,-2.81,5.41,1.5341864307953998,421.4051660516605,353.7,498.3,22.814212147144946,3.640147601476015,0.93,8.66,1.3968623169293912,66361.65313653137,16522.0,161048.0,25869.251713624402,1.2780811808118082,0.37,3.02,0.4668264618026661,-0.6048154981549815,-2.26,1.33,0.6611534307163498,2.614520295202952,0.21,16.45,2.0859773542996183,69.41371527777777,3.9,999.9,233.08649883758468,43.42881944444444,9.0,209.0,31.786808322455258,-0.2604166666666667,-11.0,14.0,4.5454757535805745
2021-05-03T21:36:00-CME-001,2021-05-03 21:36:00+00:00,S25W110,,"A CME was detected on the W of C2 at 2021-05-03T21:36Z, with additional observations from C2 and COR2A (faint). Possible source was an eruption on the far side of the Earth-facing disc visible on the SW limb around S25W90 of SDO AIA 171/193/304 starting around 2021-05-03T20:48Z.",https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CME/16843/-1,374.0,S,-7.0,101.0,29.0,1.0,,1.333,0,5.926926025970411,0,7.0,21,0,3.9520833333333334,1.72,6.08,0.9209022410114985,2.7112152777777774,-2.79,5.53,1.7707638953570073,0.5724131944444445,-3.65,4.3,1.582190786042258,354.2783486238532,319.5,436.3,30.006138347967415,5.002495412844036,2.23,8.32,1.5246862852165954,27977.770642201835,8479.0,82824.0,17302.177436620874,1.2428440366972475,0.51,1.98,0.35000469654285166,-0.20695412844036695,-1.44,1.19,0.5620133268412557,2.478422018348624,0.67,16.45,1.668354374020507,63.69288194444445,5.5,999.9,223.30615024563858,54.64409722222222,13.0,339.0,47.918949944341705,-0.026041666666666668,-5.0,9.0,3.1772327492187813
2021-05-04T07:00:00-CME-001,2021-05-04 07:00:00+00:00,,,"A CME emerged on the E of C2 at roughly 2021-05-04T07:00Z. CME was also faintly visible in Cor2A after 07:09Z. Possible source is a eruption visible on the E limb of SDO/AIA 171/193/304 starting around 2021-05-04T06:24Z, and also visible from the active region on the NE of STA EUVI around 06:35Z.",https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CME/16838/-1,284.0,S,10.0,-114.0,21.0,1.0,,1.333,0,5.652489180268651,0,10.0,7,1,4.390225303292894,1.72,6.39,1.0792369012068055,3.064696707105719,-2.79,5.53,1.6895225972012413,1.009098786828423,-3.65,5.51,1.9595964512979716,336.7675,292.9,397.3,19.828835807083724,4.98475,2.23,8.32,1.5372251002792567,20078.39642857143,4269.0,59690.0,10641.846183144236,1.1321785714285715,0.44,1.98,0.3654853479153663,-0.3249464285714286,-1.84,1.19,0.646332508400913,2.0421964285714282,0.34,16.45,1.6684081369424617,38.31230502599654,3.7,999.9,167.575054307185,53.19584055459272,10.0,339.0,48.48024611593446,0.1854419410745234,-5.0,9.0,3.32188732148034
2021-05-05T23:12:00-CME-001,2021-05-05 23:12:00+00:00,,,"The CME source was an eruption in the unnumbered AR located at ~N20E35 (as seen from STA), rotating onto the Earth-facing disk in the next days. The eruption, accompanied by an EUV wave, is seen at 2021-05-05T22:35Z in STA EUVI 195 and right behind the East rim in SDO AIA 193, 134 and 171.",https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CME/16850/-1,301.0,S,18.0,-117.0,24.0,1.0,,1.333,0,5.71042701737487,0,18.0,23,2,4.811232638888889,3.01,6.39,0.5895334561152127,2.948159722222222,-3.39,5.16,1.5162808857493428,1.230798611111111,-3.95,5.44,2.0613976147529574,312.9960072595281,285.7,349.5,12.133491560628908,4.791760435571688,1.15,8.7,1.467979581432183,31736.272232304902,4269.0,107346.0,17986.82586573956,0.932087114337568,0.22,1.67,0.2629771605414548,-0.40565693430656935,-1.69,1.31,0.6296031415761617,1.4554927007299268,0.34,5.01,0.6378190012957233,55.364583333333336,3.7,999.9,213.50881705666745,48.484375,10.0,356.0,42.530215145280174,3.4774305555555554,-5.0,12.0,3.441905408694389
2021-05-06T21:24:00-CME-001,2021-05-06 21:24:00+00:00,,,The source signature for this faint CME is not clearly visible due to a data gap in STEREO A EUVI 195 from 2021-05-06T19:55Z-22:25Z. The source of this CME is most likely the unnumbered active region rotating onto the STEREO-A-facing disk (located around S20E90 from STEREO A's perspective).,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CME/16855/-1,388.0,S,-20.0,-134.0,22.0,1.0,,1.333,0,5.963579343618446,0,20.0,21,3,4.861180555555555,3.01,7.67,0.8676132623209761,2.9935243055555554,-3.94,5.83,1.6058497370182123,1.2113541666666667,-4.72,6.43,2.108435086374456,323.72854545454544,289.5,349.5,12.0408095345759,5.588727272727272,1.15,14.45,2.778379877518849,33595.95272727273,10456.0,107346.0,16692.141621121704,1.2009999999999998,0.22,3.4,0.6863759240320927,-0.4157404021937842,-2.17,1.63,0.674958425339086,1.5939488117001828,0.39,5.44,0.7403503179967036,57.6763888888889,3.9,999.9,216.95672147026593,54.232638888888886,15.0,356.0,48.35564905793369,6.032986111111111,-5.0,18.0,4.662642100882096
